"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"scopus";"";"10.1002/dev.21407";"Age-related changes in the effects of stress in pregnancy on infant motor development by maternal report: The Queensland Flood Study";"Simcock, G.; Kildea, S.; Elgbeili, G.; Laplante, D.P.; Stapleton, H.; Cobham, V.E.; King, S.";"Developmental Psychobiology";"2016";"58";"5";"640-659";"";"The current study examined the effects of a natural disaster (a sudden onset flood) as a stressor in pregnancy on infant fine and gross motor development at 2, 6, and 16 months of age. Whether the timing of the stressor in pregnancy or sex of the infant moderated the impact of the prenatal maternal stress on motor development was also explored. Mothers' objective experiences of the flood, emotional reactions and distress, and their cognitive appraisal of the event were assessed retrospectively. Infants' fine and gross motor skills were assessed with the Ages and Stages Questionnaire, and results showed age-related changes in the effects of prenatal maternal stress on these domains. At 2 months, higher levels of prenatal maternal stress was positively related to infant motor development, yet at 6 and 16 months of age there was a negative association, particularly if flood exposure occurred later in pregnancy and if mothers had negative cognitive appraisals of the event. Results also showed differential effects of the maternal stress responses to the floods on infants' fine and gross motor development at each age and that infant sex did not buffer these effects. © 2016 Wiley Periodicals, Inc. Dev Psychobiol 58: 640-659, 2016.";"Ages and stages questionnaire; Flood; Infant development; Motor development; Natural disaster; Prenatal maternal stress; age; child development; disaster; female; flooding; gestational age; human; infant; male; motor activity; motor performance; pathophysiology; physiology; posttraumatic stress disorder; pregnancy; pregnancy complication; prenatal exposure; psychology; Queensland; Age Factors; Child Development; Disasters; Female; Floods; Gestational Age; Humans; Infant; Male; Motor Activity; Motor Skills; Pregnancy; Pregnancy Complications; Prenatal Exposure Delayed Effects; Stress Disorders, Post-Traumatic; Stress Disorders, Traumatic";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961825598&doi=10.1002%2Fdev.21407&partnerID=40&md5=40cbadc6eeb99b486b39079f5c41eab4"
"scopus";"";"";"Normalizing Birth for the Global Citizen";"";"Midwifery today with international midwife";"2016";"";"118";"30-33";"";"";"disaster; disaster planning; female; health; human; infant welfare; maternal welfare; midwife; newborn; nursing; obstetric delivery; organization and management; pregnancy; pregnancy outcome; statistics and numerical data; Delivery, Obstetric; Disaster Planning; Disasters; Female; Global Health; Humans; Infant Welfare; Infant, Newborn; Maternal Welfare; Midwifery; Pregnancy; Pregnancy Outcome";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003050524&partnerID=40&md5=555214d774b3e20f696bc07dab4f6db5"
"scopus";"";"10.1002/bdra.23532";"Evidence for a teratogenic risk in the offspring of health personnel exposed to ionizing radiation?!";"Wiesel, A.; Stolz, G.; Queißer-Wahrendorf, A.";"Birth Defects Research Part A - Clinical and Molecular Teratology";"2016";"106";"6";"475-479";"";"Background: The evidence concerning safety of occupational exposure to ionizing radiation on teratogenic effects mainly relies on animal models, disaster epidemiology and experience in cancer etiology. Following an explorative result on maternal exposure in medical occupations we conducted a feasibility study, addressing congenital anomalies (CA) in the offspring of health workers potentially exposed to radiation. Methods: In a prospective follow-up study, we enrolled women, identified by mandatory registration at the office of radiation protection as wearing a dosimeter. The participating women answered a questionnaire and if pregnant agreed to an examination of their infant. CA were diagnosed and categorized, and demographic and anamnestic findings (including dosimeter values) were ascertained. Mainz Birth Registry data were used for comparison, and a nonresponder analysis was performed. Results: Answers were received from 286 of 604 (51%) women exposed and 183 (30.3%) of them participated in the study including 88 nonparticipants who provided exposure data only. Further sources of ionizing radiation and other factors relevant for CA did not differ between the groups. Thirty pregnancies occurred among the participants. Eight of the resulting 27 infants were diagnosed with CA (30%) compared with 6.2% of the comparison group. Conclusion: Previous explorative findings were corroborated by this feasibility study. The increased prevalence for CA could not be explained by any other factor. A preferable prospective active design is achievable, and the participation rate is essential to calculate valid results and answer this important issue. Birth Defects Research (Part A) 106:475–479, 2016. © 2016 Wiley Periodicals, Inc. © 2016 Wiley Periodicals, Inc.";"cohort; congenital anomalies; ionizing radiation; maternal occupation; medical exposure; adult; Article; cohort analysis; congenital malformation; controlled study; dosimeter; feasibility study; female; first trimester pregnancy; follow up; health care personnel; heart atrium septum defect; heart ventricle septum defect; human; infant; ionizing radiation; maternal age; megaureter; newborn; occupational exposure; pregnancy; pregnancy diabetes mellitus; priority journal; prospective study; questionnaire; radiation exposure; register; smoking; spontaneous abortion; teratogenesis; umbilical hernia; vesicoureteral reflux; Abnormalities, Radiation-Induced; adolescent; adverse effects; middle aged; Adolescent; Adult; Female; Follow-Up Studies; Humans; Middle Aged; Occupational Exposure; Pregnancy; Radiation, Ionizing; Registries";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976548111&doi=10.1002%2Fbdra.23532&partnerID=40&md5=62cc2f8af2ce5e61811c4c0886b4bf51"
"scopus";"";"10.1017/S1049023X1600025X";"Impact of the Great East Japan Earthquake on Regional Obstetrical Care in Miyagi Prefecture";"Sugawara, J.; Hoshiai, T.; Sato, K.; Tokunaga, H.; Nishigori, H.; Arai, T.; Okamura, K.; Yaegashi, N.";"Prehospital and Disaster Medicine";"2016";"31";"3";"255-258";"";"Objectives The authors report the results of surveys on the emergency transport or evacuation status of obstetric patients conducted in Miyagi prefecture, one of the major disaster areas of the Great East Japan Earthquake and tsunami. Methods The surveys examined the damages to maternity institutions, evacuation status and transport of pregnant women, and prehospital childbirths and were conducted in 50 maternity institutions and 12 fire departments in Miyagi. Results Two coastal institutions were destroyed completely, and four institutions were destroyed partially by the tsunami, forcing them to stop medical services. In the two-month period after the disaster, 217 pregnant women received hospital transport or gave birth after evacuation. Satisfactory perinatal outcomes were maintained. Emergency obstetric transport increased to approximately 1.4 fold the number before the disaster. Twenty-three women had prehospital childbirths, indicating a marked increase to approximately three times the number of the previous year. Conclusion In the acute phase of the tsunami disaster, maternity institutions were damaged severely and perinatal transport was not possible; as a result, pregnant women inevitably gave birth in unplanned institutions, and the number of prehospital births was increased extremely. To obtain satisfactory obstetric outcomes, it is necessary to construct a future disaster management system and to re-recognize pregnant women as people with special needs in disaster situations. Sugawara J, Hoshiai T, Sato K, Tokunaga H, Nishigori H, Arai T, Okamura K, Yaegashi N. © World Association for Disaster and Emergency Medicine 2016.";"Great East Japan Earthquake; regional obstetrical care; tsunami; childbirth; disaster; earthquake; female; hospital; human; Japan; major clinical study; medical service; obstetric procedure; pregnancy outcome; pregnant woman; emergency health service; health care delivery; health care survey; obstetric delivery; pregnancy; Premature Birth; tsunami; utilization; Delivery, Obstetric; Disasters; Earthquakes; Emergency Medical Services; Female; Health Care Surveys; Health Services Accessibility; Humans; Pregnancy; Tsunamis";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971233867&doi=10.1017%2FS1049023X1600025X&partnerID=40&md5=969f5afda5c4fe3633283047e7d4fc06"
"scopus";"";"10.1016/S2214-109X(16)00045-0";"Climate change and neonatal survival: The case of Ethiopia";"Albers, L.; van Roosmalen, J.; Tura, A.K.";"The Lancet Global Health";"2016";"4";"4";"e236";"";"";"cephalopelvic disproportion; climate change; cognitive defect; drought; Ethiopia; food assistance; health care access; health impact assessment; health service; human; immunity; kwashiorkor; lactation; Letter; maternal mortality; mental disease; newborn mortality; pregnant woman; priority journal; seasonal variation; stunting; weight reduction; climate; Climate; Climate Change; Humans";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962538502&doi=10.1016%2FS2214-109X%2816%2900045-0&partnerID=40&md5=3bc6f9b74297891427e78ec6e6a1b69b"
"scopus";"";"10.5055/ajdm.2016.0232";"Evacuation performance evaluation tool";"Farra, S.L.; Miller, E.T.; Gneuhs, M.; Timm, N.; Li, G.; Simon, A.; Brady, W.";"American journal of disaster medicine";"2016";"11";"2";"131-136";"";"OBJECTIVE: Hospitals conduct evacuation exercises to improve performance during emergency events. An essential aspect in this process is the creation of reliable and valid evaluation tools. The objective of this article is to describe the development and implications of a disaster evacuation performance tool that measures one portion of the very complex process of evacuation.DESIGN: Through the application of the Delphi technique and DeVellis's framework, disaster and neonatal experts provided input in developing this performance evaluation tool. Following development, content validity and reliability of this tool were assessed.SETTING: Large pediatric hospital and medical center in the Midwest.PARTICIPANTS: The tool was pilot tested with an administrative, medical, and nursing leadership group and then implemented with a group of 68 healthcare workers during a disaster exercise of a neonatal intensive care unit (NICU).RESULTS: The tool has demonstrated high content validity with a scale validity index of 0.979 and inter-rater reliability G coefficient (0.984, 95% CI: 0.948-0.9952).CONCLUSIONS: The Delphi process based on the conceptual framework of DeVellis yielded a psychometrically sound evacuation performance evaluation tool for a NICU.";"Delphi study; disaster; disaster planning; hospital; human; neonatal intensive care unit; pilot study; program evaluation; reproducibility; simulation training; standards; Delphi Technique; Disaster Planning; Disasters; Hospitals, Pediatric; Humans; Intensive Care Units, Neonatal; Pilot Projects; Program Evaluation; Reproducibility of Results; Simulation Training";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021859526&doi=10.5055%2Fajdm.2016.0232&partnerID=40&md5=a18efcc804b55589fe5e86b2f2112f06"
"scopus";"";"10.1002/bdra.23476";"Elevated congenital anomaly rates and incorporated cesium-137 in the Polissia region of Ukraine";"Wertelecki, W.; Körblein, A.; Ievtushok, B.; Zymak-Zakutnia, N.; Komov, O.; Kuznietsov, I.; Lapchenko, S.; Sosyniuk, Z.";"Birth Defects Research Part A - Clinical and Molecular Teratology";"2016";"106";"3";"194-200";"";"Background: Investigations soon after the 1986 Chornobyl (Chernobyl in Russian) accident of exposed populations residing elsewhere in Europe led government and international agencies to conclude that exposures to cesium-137 (Cs-137) were not teratogenic. Our observations of elevated population rates of neural tube defects (NTDs) and microcephaly and microphthalmia (M/M) in the Rivne Province in Ukraine, which were among the highest in Europe, prompted this follow-up investigation inclusive of whole-body counts (WBCs) of Cs-137 among ambulatory patients and pregnant women residing in Polissia, the most polluted region in Rivne. Methods: Yearly (2000-2012) population rates of NTDs and M/M and WBC patterns of ambulatory patients (2001-2010) and pregnant women (2011-2013) in Polissia and non-Polissia regions of Rivne were analyzed. Results: The NTD and M/M population rates in Rivne remain elevated and are statistically significantly higher in Polissia than in non-Polissia. The WBCs among residents in Polissia are statistically significantly higher than among those from non-Polissia. Conclusion: NTD and M/M rates are highest in the Polissia region of Rivne and are among the highest in Europe. In Polissia, the WBCs of Cs-137 are above officially set permissible upper limits. The results are based on aggregate data of NTDs and M/Ms and average WBC values. Further investigations of causality of the high rates of NTDs and M/Ms are needed and urgent strengthening policies and implementations to reduce exposures to teratogens, in particular radioactive nuclides and alcohol, and consumption of folic acid supplements are indicated. © 2016 Wiley Periodicals, Inc.";"Cesium-137; Chornobyl; Malformations; Microphthalmia; Neural tube defects; Polissia; Pregnancy; Radiation; Ukraine; alcohol; cesium 137; folic acid; radioisotope; cesium; ambulatory care; Article; Chernobyl accident; controlled study; female; follow up; human; male; microcephaly; microphthalmia; neural tube defect; pregnant woman; priority journal; Ukraine; whole body counting; adult; incidence; maternal exposure; Microphthalmos; Neural Tube Defects; newborn; pregnancy; radiation exposure; statistical distribution; Adult; Cesium Radioisotopes; Chernobyl Nuclear Accident; Female; Humans; Incidence; Infant, Newborn; Male; Maternal Exposure; Microcephaly; Pregnancy; Radiation Exposure; Statistical Distributions";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975763937&doi=10.1002%2Fbdra.23476&partnerID=40&md5=e05faed177fd810d971edc5cb693a2f2"
"scopus";"";"10.1289/ehp.1409535";"Endocrine-disrupting chemicals and oil and natural gas operations: Potential environmental contamination and recommendations to assess complex environmental mixtures";"Kassotis, C.D.; Tillitt, D.E.; Lin, C.-H.; McElroy, J.A.; Nagel, S.C.";"Environmental Health Perspectives";"2016";"124";"3";"256-264";"";"Background: Hydraulic fracturing technologies, developed over the last 65 years, have only recently been combined with horizontal drilling to unlock oil and gas reserves previously deemed inaccessible. Although these technologies have dramatically increased domestic oil and natural gas production, they have also raised concerns for the potential contamination of local water supplies with the approximately 1,000 chemicals that are used throughout the process, including many known or suspected endocrine-disrupting chemicals. Objectives: We discuss the need for an endocrine component to health assessments for drillingdense regions in the context of hormonal and antihormonal activities for chemicals used. Methods: We discuss the literature on a) surface and groundwater contamination by oil and gas extraction operations, and b) potential human exposure, particularly in the context of the total hormonal and antihormonal activities present in surface and groundwater from natural and anthropogenic sources; we also discuss initial analytical results and critical knowledge gaps. Discussion: In light of the potential for environmental release of oil and gas chemicals that can disrupt hormone receptor systems, we recommend methods for assessing complex hormonally active environmental mixtures. Conclusions: We describe a need for an endocrine-centric component for overall health assessments and provide information supporting the idea that using such a component will help explain reported adverse health trends as well as help develop recommendations for environmental impact assessments and monitoring programs. © 2016, Public Health Services, US Dept of Health and Human Services. All rights reserved.";"4,4' isopropylidenediphenol; alkane; alkene; androgen; benzene; cytochrome P450; endocrine disruptor; estrogen; ethylbenzene; formaldehyde; ground water; heavy metal; hormone; hormone receptor; hydrocarbon; naphthalene; natural gas; oil; silicon dioxide; toluene; xylene; petroleum; water pollutant; bioassay; bioavailability; chemical composition; congenital malformation; health impact assessment; hormone action; hormone blood level; human; infertility; neoplasm; Note; occupational exposure; offshore oil industry; oil spill; pollution; pregnancy outcome; priority journal; waste water recycling; water contamination; adverse effects; chemistry; environment; environmental monitoring; oil and gas field; procedures; water pollution; water supply; Endocrine Disruptors; Environment; Environmental Monitoring; Groundwater; Humans; Oil and Gas Fields; Petroleum; Water Pollutants, Chemical; Water Pollution, Chemical; Water Supply";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959314112&doi=10.1289%2Fehp.1409535&partnerID=40&md5=c3123c27d73c1a764c7e4ead43721366"
"scopus";"";"10.1017/dmp.2015.69";"Reproductive and Birth Outcomes in Haiti before and after the 2010 Earthquake";"Harville, E.W.; Do, M.";"Disaster Medicine and Public Health Preparedness";"2016";"10";"1";"59-66";"";"Objective We aimed to examine the relationship between exposure to the 2010 Haiti earthquake and pregnancy wantedness, interpregnancy interval, and birth weight. Methods From the nationally representative Haiti 2012 Demographic and Health Survey, information on size of child at birth (too small or not) was available for 7280 singleton births in the previous 5 years, whereas information on birth weight was available for 1607 births. Pregnancy wantedness, short (<1 year) interpregnancy interval, and maternal-reported birth weight were compared before and after the earthquake and by level of damage. Multiple logistic regression and linear regression analyses were conducted. Results Post-earthquake births were less likely to be wanted and more likely to be born after a short interpregnancy interval. Earthquake exposure was associated with increased likelihood of a child being born too small: timing of birth (after earthquake vs. before earthquake, adjusted odds ratio [aOR]: 1.27, 95% confidence interval [CI]: 1.12-1.45), region (hardest-hit vs. rest of country; aOR: 1.43, 95% CI: 1.14- 1.80), and house damage (aOR: 1.27 95% CI: 1.02-1.58). Mean birth weight was 150 to 300 g lower in those exposed to the earthquake. Conclusions Experience with the earthquake was associated with worse reproductive and birth outcomes, which underscores the need to provide reproductive health services as part of relief efforts. © © Society for Disaster Medicine and Public Health, Inc. 2015.";"birth weight; developing country; disaster; pregnancy; unwanted; adult; earthquake; female; Haiti; health survey; human; infant; infant mortality; mortality; newborn; outcome assessment; pregnancy; reproductive health; statistical model; statistics and numerical data; trends; Adult; Earthquakes; Female; Health Surveys; Humans; Infant; Infant Mortality; Infant, Newborn; Logistic Models; Patient Outcome Assessment; Pregnancy; Reproductive Health";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959518231&doi=10.1017%2Fdmp.2015.69&partnerID=40&md5=795ba05f379ef8432784ae2944cef41f"
"scopus";"";"10.1061/(ASCE)NH.1527-6996.0000204";"Measuring the Storm: Methods of Quantifying Hurricane Exposure with Pregnancy Outcomes";"Grabich, S.C.; Horney, J.A.; Konrad, C.E.; Lobdell, D.T.";"Natural Hazards Review";"2016";"17";"1";"";"";"Increasing coastal populations and storm intensity may lead to more adverse health effects from tropical storms and hurricanes. Exposure during pregnancy can influence birth outcomes through mechanisms related to healthcare, infrastructure disruption, stress, nutrition, and injury. However, accurate estimation of health effects may be limited by nonspecific exposure definitions that create potential misclassification. The two predominant hurricane exposure assignments are (1) the county of a FEMA presidential disaster declaration; and (2) the specified area within a storm track. The authors propose a third method: meteorological severity of wind speed. Based on the Saffir-Simpson categories, wind speed was examined through binary and quartile comparisons. All three methods of exposure classification were compared by examining the associations with county-level preterm birth and low-birth-weight rates among Florida women who were pregnant during the 2004 hurricane season. The county-level environmental quality index developed by the EPA was used to control for county-level environmental factors. Although the models yielded unexpected negative results and insignificant rate differences, a descriptive and mapping analysis of the exposure methods showed clear heterogeneity of county exposure. © 2015 American Society of Civil Engineers.";"Climate change; Health hazards; Hurricanes; Natural disasters; Public health; Weather conditions; Climate change; Disasters; Environmental Protection Agency; Health; Health hazards; Obstetrics; Public health; Quality control; Storms; Wind; Accurate estimation; Adverse health effects; Coastal population; Environmental factors; Environmental quality indices; Low birth weights; Misclassifications; Natural disasters; Hurricanes; classification; climate change; environmental factor; environmental quality; health impact; hurricane; meteorology; natural disaster; pregnancy; public health; quantitative analysis; spatiotemporal analysis; storm track; weather modification; wind velocity; Florida [United States]; United States";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954499104&doi=10.1061%2F%28ASCE%29NH.1527-6996.0000204&partnerID=40&md5=15aa144e8a4d04ec2e13976b4597a8a3"
"scopus";"";"10.1016/j.jad.2015.10.024";"Psychological distress during pregnancy in Miyagi after the Great East Japan Earthquake: The Japan Environment and Children's Study";"Watanabe, Z.; Iwama, N.; Nishigori, H.; Nishigori, T.; Mizuno, S.; Sakurai, K.; Ishikuro, M.; Obara, T.; Tatsuta, N.; Nishijima, I.; Fujiwara, I.; Nakai, K.; Arima, T.; Takeda, T.; Sugawara, J.; Kuriyama, S.; Metoki, H.; Yaegashi, N.";"Journal of Affective Disorders";"2016";"190";"";"341-348";"";"Objective To examine psychological distress among pregnant women in Miyagi prefecture which was directly affected by the Great East Japan Earthquake and tsunami and compare other areas of Japan that were less damaged. Methods This study was conducted in conjunction with the Japan Environment and Children's Study (JECS). We examined 10,129 Japanese women using the primary fixed data of the JECS. The Kessler 6-item psychological distress scale (K6) was administered to 7473 eligible women including 998 in Miyagi unit center ('Miyagi UC') and 6475 in the other unit centers ('13UCs'). We compared the prevalence and the risk of distress (K6 ≥13) during pregnancy in 'Miyagi UC' and '13UCs'. Results More women in 'Miyagi UC' (4.9%) suffered psychological distress, compared with '13UCs' (3.1%) (p<0.001). A significantly higher prevalence of women in 'Miyagi UC' (55.5%) had experienced negative life events, whereas '13UCs' showed 42.7% (p<0.0001). In multivariable logistic analyses adjusted for baseline characteristics, there was a significant regional difference of psychological distress (adjusted odds ratio; aOR in Miyagi UC=1.488; 95%CI, 1.059-2.090). After further adjusting for negative life events, the association was diminished (aOR=1.338; 95%CI, 0.949-1.884). Limitations The JECS had no data before the earthquake and the extent of damage was not investigated. Possible regional representativeness is also a limitation. Conclusion After the Great East Japan Earthquake, the prevalence of pregnant women with psychological distress (K6≥13) were high in Miyagi prefecture. Especially in the coastal area directly affected by tsunami, it is high with or without negative life events experienced. © 2015 Elsevier B.V. All rights reserved.";"Earthquake; Negative life events; Psychological distress; Tsunami; adult; Article; bereavement; distress syndrome; earthquake; female; human; Japan; Japanese (people); major clinical study; pregnancy; pregnant woman; priority journal; third trimester pregnancy; tsunami; unemployment; young adult; comparative study; depression; Depression, Postpartum; mental stress; Pregnancy Complications; prevalence; psychology; risk factor; Adult; Depression; Earthquakes; Female; Humans; Pregnancy; Pregnant Women; Prevalence; Risk Factors; Stress, Psychological; Tsunamis; Young Adult";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946102807&doi=10.1016%2Fj.jad.2015.10.024&partnerID=40&md5=b4a95c01a8e2ddbca585d653f64343e7"
"scopus";"";"10.4324/9781315544984-10";"“Not Behaving as a Grieving Mother Should” Exploring the Ethical pitfalls of identity Construction Within an Insider Study of Sudden, Unexpected Child Death";"Turner, D.";"Qualitative ethics in Practice";"2016";"";"";"71-84";"";"In March 2005 my nineteen-month-old son, Joe, the eldest of twin boys, died suddenly and unexpectedly during the night. This was not, as many have later come to term it, a “cot death” but rather the result of some chronic and undiagnosed problems that stemmed from his premature birth nearly nineteen months earlier, when he had suffered from a collapsed lung and was variously suspected of brain damage, hearing loss, and digestive disasters. Despite these tentative diagnoses and the exigencies of both his birth and early weeks in the world, Joe remained apparently unaffected by any long-term difficulties. Just six weeks after his untimely entry into the world, both he and his twin brother, Dan, were allowed home to join their four-year-old sister, Amy, who had recently started school. © 2016 Taylor & Francis.";"";"";"";"";"";"";"CHAP";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161132895&doi=10.4324%2F9781315544984-10&partnerID=40&md5=04405b879add366aa057233916363145"
"scopus";"";"10.24061/2413-4260.VI.2.20.2016.1";"BIRTH DEFECTS, POLISSIA, CHORNOBYL";"Wertelecki, W.; Ievtushok, B.; Zymak-Zakutnia, N.; Kalynka, S.; Korzhynskyy, Y.; Lapchenko, S.; Sosyniuk, Z.";"Neonatology, Surgery and Perinatal Medicine";"2016";"6";"2(20)";"5-14";"";"Introduction. Rivne Polissia inhabitants constitute a population that was most influenced by chronic ionizing radiation due to the Chornobyl disaster. The aim of our investigation was to establish population rates of some congenital anomalies (CA) in Rivne Region during 2000-2014 and their contrasts within the Rivne Region (Polissia vs. non-Polissia), as well as to analyze probable etiological factors. Materials and methods. Introduced in Rivne Region system of active population monitoring of CA and conducted using EUROCAT (European Surveillance of Congenital Anomalies) and ICBDSR (International Clearinghouse for Birth Defects Surveillance and Research) methods, allows controlling data completeness and quality, establishing CA rates and finding their contrasts. We performed statistical analysis of CA registered in 2000-2014. During that period, 231,390 live births were registered in the region. We also studied whole-body counts (WBC) of cesium-137 (Cs-137) among pregnant women. Results. Rivne population rates of neural tube defects (NTD), microcephaly (MIC) and microphthalmia (mOPH) are among the highest in Europe. These rates are statistically significantly higher in Polissia than in non-Polissia. Mean WBC of Cs-137 among pregnant women were statistically significantly higher in Polissia than in non-Polissia. Alcohol screening among 5226 pregnant women conducted during 2010-2014 showed that 3.9% in Polissia and 1.7% in non-Polissia used considerable doses of alcohol. Survey of 4,798 pregnant women in Rivne Region showed that only 7% consumed folic acid (alone or as multivitamin complexes) in preconception period. Conclusions. It is necessary to continue investigations of causes of NTD, MIC and mOPH elevated population rates and their associations with other malformations in Rivne Region and particularly in Polissia, because these associations may have common etiological and pathophysiological mechanisms. The results of such investigations may probably elucidate new important for society facts and help to understand better a complex of causes leading to CA formation, as well as to develop and introduce effective preventive measures. © Authors 2015. All rights reserved.";"birth defects; Chornobyl; microcephaly; microphthalmia; neural tube defects; Polissia; radiation; teratogen";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159857956&doi=10.24061%2F2413-4260.VI.2.20.2016.1&partnerID=40&md5=fc824cb860f8845647515c0e5a4cf6e8"
"scopus";"";"10.1017/CCO9781316569207.022";"Tori Amos as shaman";"McDonald, C.";"The Cambridge Companion to the Singer-Songwriter";"2016";"";"";"238-245";"";"Tori Amos appeared in the early 1990s as a prototypical confessional singer-songwriter. She sang candidly about the intimate details of a troubled, yet vividly lived life. Her recordings were marked by closely miked vocals and minimal arrangements which sometimes featured only her voice and piano. Both in terms of music and lyrics, it takes great courage to perform in such an exposed and revealing way, and it is difficult to come away from Amos’ performances or recordings without feeling like one has had an up-close and personal encounter with the musician. This effect is the stock-in-trade of the confessional singer-songwriter, and this is one key reason why mass audiences connect so strongly with artists like Amos. Her songs about her strict religious upbringing, her struggles to reconcile her budding sexuality with it, her recounting of rape and recovery, and her later miscarriage have called in a large audience who, in many cases, do more than relate to her experiences; in the manner of a ‘talking cure’, Amos’ songs have a healing effect for some by opening up topics, experiences and feelings that are often kept repressed or hidden. In the analysis below, I consider how Amos’ songs of personal confession and mythology are framed by her cultivation of an image of an almost mystical ‘healer’. Indeed, Amos’ songs cohere around the notion of revelation: Amos reveals personal, spiritual, and symbolic ‘truths’ as a way to heal. Recalling the songs she wrote leading up to her 1991 debut album, Little Earthquakes, Amos said: I think I’m working on that place in me that was terrorised and really afraid. Now when I sing it, it gives me a lot of strength because I’m not running. At a certain point, there does become a place where the heart opens up and people express their fears and pain. That’s when the healing really takes place. Elsewhere, Amos characterises healing through performance as an existential journey into the underworld of the self: ‘I’m very interested in chasing a shadow and chasing the dark side. This is what I do … To heal the wound, you have to go into the dark night of the soul’. The healing journey Amos describes here is self-consciously drawn from shamanism, a form of ritual and mystical healing. © Cambridge University Press 2016.";"";"";"";"";"";"";"CHAP";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047998382&doi=10.1017%2FCCO9781316569207.022&partnerID=40&md5=d4ee2e16ccd59b8006960ea2923e616f"
"scopus";"";"10.18821/0016-9900-2016-95-7-607-613";"Comparative evaluation of the prevalence of congenital malformations de novo in newborns from radiation-contaminated territories of the bryansk region (1999-2014)";"Korsakov, A.V.; Yablokov, A.V.; Geger, E.V.; Pugach, L.I.";"Gigiena i Sanitariya";"2016";"95";"7";"607-613";"";"On the basis of official statistics for 1999-2014 there was performed the comparative evaluation of the prevalence of congenital malformations de novo: Polydactyly, reduction limb defects and multiple congenital malformations in newborns of radiation-contaminated areas of the Bryansk area residing in areas with the various density of radioactive contamination by long lived radionuclides cesium-137 (from 10.0 to 2523.4 kBq/m2) and strontium-90 (from 0.7 to 42.5 kBq/m2). The findings showed no statistically significant differences in the prevalence of polydactyly, reduction limb defects and multiple congenital malformations in newborns in the South-Western areas compared to medium regional values, although the maximum value of the amount of congenital malformations de novo is found in most radiation-contaminated areas. © 2016 Izdatel'stvo Meditsina. All rights reserved.";"Caesium-137; Chernobyl accident; Congenital developmental anomalies de novo; Multiple congenital malformations; Newborns; Polydactyly; Radioactive pollution; Reduction defects of limbs; Strontium-90; cesium; strontium; congenital disorder; environmental exposure; female; human; male; newborn; nuclear accident; prevalence; Russian Federation; statistics and numerical data; Cesium Radioisotopes; Congenital Abnormalities; Environmental Exposure; Female; Humans; Infant, Newborn; Male; Prevalence; Radioactive Hazard Release; Russia; Strontium Radioisotopes";"";"";"";"";"";"JOUR";"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042676931&doi=10.18821%2F0016-9900-2016-95-7-607-613&partnerID=40&md5=7e8fbc49d79952bdba371a639ceb8ff7"
