"source_db";"source_id";"doi";"title";"authors";"journal";"year";"volume";"issue";"pages";"issn";"abstract";"keywords";"mesh_terms";"matched_disasters_mesh";"matched_gestational_mesh";"matched_neonatal_mesh";"language";"publication_type";"url"
"wos";"WOS:000303152900006";"10.1002/bdrb.20340";"Earthquake Distresses Reproductive Function but not Fetal Development in Rats";"Guo, HD; Pan, L; Li, ZK; Wei, N; Wang, HR; Xiao, K; Li, HX";"BIRTH DEFECTS RESEARCH PART B-DEVELOPMENTAL AND REPRODUCTIVE TOXICOLOGY";"2012";"95";"1";"47-53";"1542-9733";"BACKGROUND: It is well known that earthquake severely threatens life-safety and physical damage. However, the empirical literature on the effects of nature disasters such as earthquake on the reproductive outcomes is limited. METHODS: On May 12th, 2008, a massive 8.0 magnitude earthquake occurred in Wenchuan, a city 92 km away from our animal facility [National Chengdu Center for Safety Evaluation of Drugs (NCCSED)]. To investigate whether this tremendous earthquake exerted adverse effects on the reproductive and developmental functions in Sprague-Dawley rats, we collected some relevant data from reproductive toxicity studies around the earthquake, and compared them with the background data, which were gathered before and after the earthquake. Copulation ratio, gestation ratio, and fertility of female rats, as well as uterine and fetal morphology, were examined. RESULTS: Our data demonstrated that the Wenchuan earthquake significantly decreased the copulation and gestation ratio, although it did not exhibit obvious side effects on some other reproductive and developmental parameters. Birth Defects Res (Part B) 95:47-53, 2012. (C) 2011 Wiley Periodicals, Inc.";"earthquake; rats; reproduction; fertility; birth defect; development; CIRCADIAN-RHYTHM; KOBE EARTHQUAKE; SEX-RATIO; STRESS; MICE; EXPOSURE; DECLINE; IMPACT; BIRTH; AREA";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000623031500001";"10.3389/fpubh.2021.508971";"Creating Clean Air Spaces During Wildland Fire Smoke Episodes: Web Summit Summary";"Davison, G; Barkjohn, KK; Hagler, GSW; Holder, AL; Coefield, S; Noonan, C; Hassett-Sipple, B";"FRONTIERS IN PUBLIC HEALTH";"2021";"9";"";"";"2296-2565";"Effective strategies to reduce indoor air pollutant concentrations during wildfire smoke events are critically needed. Worldwide, communities in areas prone to wildfires may suffer from annual smoke exposure events lasting from days to weeks. In addition, there are many areas of the world where high pollution events are common and where methods employed to reduce exposure to pollution may have relevance to wildfire smoke pollution episodes and vice versa. This article summarizes a recent virtual meeting held by the United States Environmental Protection Agency (EPA) to share research, experiences, and other information that can inform best practices for creating clean air spaces during wildland fire smoke events. The meeting included presentations on the public health impacts of wildland fire smoke; public health agencies' experiences and resilience efforts; and methods to improve indoor air quality, including the effectiveness of air filtration methods [e.g., building heating ventilation and air conditioning (HVAC) systems and portable, free-standing air filtration systems]. These presentations and related research indicate that filtration has been demonstrated to effectively improve indoor air quality during high ambient air pollution events; however, several research questions remain regarding the longevity and maintenance of filtration equipment during and after smoke events, effects on the pollution mixture, and degree to which adverse health effects are reduced.";"smoke; wildfire; indoor air filtration; portable air purifier; particulate matter; FINE PARTICULATE MATTER; SOUTHERN CALIFORNIA WILDFIRES; HOSPITAL ADMISSIONS; HEALTH IMPACTS; BIRTH-WEIGHT; EXPOSURE; POLLUTION; INTERVENTIONS";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000793394000026";"10.1371/journal.pone.0264491";"Perinatal mortality after the Fukushima nuclear accident: An ecological study";"Körblein, A";"PLOS ONE";"2022";"17";"2";"";"1932-6203";"Objective This study continues former studies on perinatal mortality in Japan after the Fukushima Daiichi nuclear power plant (FDNPP) accident in March 2011. An increased study region is chosen, and the study period is extended to 2019. Methods Japanese monthly perinatal mortality data are provided on a prefecture level by the Japanese government. The study region consists of 12 prefectures around the FDNPP; the rest of Japan is used as the control region. A combined non-linear regression of perinatal mortality rates in the study- and control regions is conducted. The regression model allows for a common asymptotic lower limit of perinatal mortality, seasonal variations, and periodic peaks in 2012-2019 in the study region. To determine the dependency of the effect on distance from the FDNPP, the study region is divided into four core prefectures and eight prefectures surrounding the core prefectures. Results Perinatal mortality rates in the study region show a significant 6.4% (95% CI: 1.8%, 13.4%) overall increase in 2012-2019 relative to the trend in preceding years with no attenuation during 2012-19. The increase translates to 590 (165, 1226) excess perinatal deaths (p = 0.016). It is characterized by annual peaks with maxima in April. A 13.6% increase is determined in the four core prefectures and a 4.3% increase in eight prefectures surrounding the core prefectures. Before 2012, there is a peak around April 2011 and a decline in October 2011; another significant peak is detected in November 2012. In the 4 core prefectures, large increases are found in the first quarter of 2018 (+70%) and in May 2019 (+130%). Conclusion This study finds periodic peaks in perinatal mortality in spring 2012-2019 in 12 prefectures of Japan surrounding the FDNPP. In light of massive increases in 2018 and 2019 in the four core prefectures, continued investigation of perinatal mortality in contaminated regions of Japan is recommended.";"CHERNOBYL; GERMANY";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000420659400006";"10.5152/jtgga.2013.69320";"Impact of earthquakes on sex ratio at birth: Eastern Marmara earthquakes";"Doger, E; Çakiroglu, Y; Köpük, SY; Ceylan, Y; Simsek, HU; Çaliskan, E";"JOURNAL OF THE TURKISH-GERMAN GYNECOLOGICAL ASSOCIATION";"2013";"14";"2";"92-97";"1309-0399";"Objective: Previous reports suggest that maternal exposure to acute stress related to earthquakes affects the sex ratio at birth. Our aim was to examine the change in sex ratio at birth after Eastern Marmara earthquake disasters. Material and Methods: This study was performed using the official birth statistics from January 1997 to December 2002 - before and after 17 August 1999, the date of the Golcuk Earthquake - supplied from the Turkey Statistics Institute. The secondary sex ratio was expressed as the male proportion at birth, and the ratio of both affected and unaffected areas were calculated and compared on a monthly basis using data from gender with using the Chi-square test. Results: We observed significant decreases in the secondary sex ratio in the 4th and 8th months following an earthquake in the affected region compared to the unaffected region (p= 0.001 and p= 0.024). In the earthquake region, the decrease observed in the secondary sex ratio during the 8th month after an earthquake was specific to the period after the earthquake. Conclusion: Our study indicated a significant reduction in the secondary sex ratio after an earthquake. With these findings, events that cause sudden intense stress such as earthquakes can have an effect on the sex ratio at birth.";"Earthquakes; sex ratio at birth; MALE LIFE-SPAN; KOBE EARTHQUAKE; AIR-POLLUTION; FETAL-DEATH; IN-UTERO; PREGNANCY; STRESS; CONCEPTION; DISORDERS; EXPOSURE";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000351738700001";"10.1111/j.1931-0846.2014.12064.x";"VULNERABILITY TO HURRICANE DAMAGE ON THE US GULF COAST SINCE 1950";"Logan, JR; Xu, ZW";"GEOGRAPHICAL REVIEW";"2015";"105";"2";"133-155";"0016-7428";"We study hurricane risk on the U.S. Gulf Coast during 1950-2005, estimating the wind damage and storm surge from every hurricane in this extended period. Wind damage is estimated from the known path and wind speeds of individual storms and calibrated to fit actual damage reports for a sample of Gulf Coast storms. Storm surge is estimated using the SLOSH model developed by NOAA. These models provide the first comprehensive overview of the hurricane storm hazard as it has been experienced over a fifty-six-year period. We link the estimated damage with information on the population and specific socio-demographic components of the population (by age, race, and poverty status). Results show that white, young adult, and nonpoor populations have shifted over time away from zones with higher risk of wind damage, while more vulnerable population groups-the elderly, African Americans, and poorhave moved in the opposite direction. All groups have moved away from areas with high risk of storm surge since 1970. But in this case, perhaps because living near the water is still perceived as an amenity, those at highest risk are whites, elderly, and nonpoor households. Here exposure represents a trade-off between the risk and the amenity.";"disaster; vulnerability; resilience; risk assessment; SPATIAL DYNAMICS; REGIONAL IMPACTS; BIRTH-WEIGHT; LANDSCAPE; CLIMATE";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000320907700004";"10.1016/j.ehb.2012.02.009";"Fetal and infant origins of diabetes and ill health: Evidence from Puerto Rico's 1928 and 1932 hurricanes";"Sotomayor, O";"ECONOMICS & HUMAN BIOLOGY";"2013";"11";"3";"281-293";"1570-677X";"A natural experiment is employed to analyze the relationship between living standards, diabetes, and cardiovascular disease. Results show that shocks generated by two powerful tropical storms striking Puerto Rico during the late 1920s and early 1930s had long-term consequences consistent with the fetal origins hypothesis. Individuals in the womb or early infancy in the aftermath of the storms are more likely to report a diagnosis of hypertension, high cholesterol, diabetes, and are considerably more likely to have no formal schooling. (C) 2012 Elsevier B.V. All rights reserved.";"Fetal origins; Hurricanes; Puerto Rico; Barker hypothesis; CORONARY-HEART-DISEASE; LONG-TERM HEALTH; IN-UTERO; PRENATAL EXPOSURE; LABOR-MARKET; BIRTH-WEIGHT; ECONOMIC CONSEQUENCES; GLUCOSE-TOLERANCE; BLOOD-PRESSURE; LIFE";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000766432400009";"10.1016/j.envres.2021.112197";"Cows as canaries: The effects of ambient air pollution exposure on milk production and somatic cell count in dairy cows";"Beaupied, BL; Martinez, H; Martenies, S; McConnel, CS; Pollack, IB; Giardina, D; Fischer, E; Jathar, S; Duncan, CG; Magzamen, S";"ENVIRONMENTAL RESEARCH";"2022";"207";"";"";"0013-9351";"Exposure to air pollution, including criteria pollutants such as fine particulate matter (PM2.5) and ozone (O-3), has been associated with morbidity and mortality in mammals. As a genetically homogenous population that is closely monitored for health, dairy cattle present a unique opportunity to assess the association between changes in air pollution and mammalian health. Milk yield decreases in the summer if temperature and humidity, measured by the Temperature Humidity Index (THI). As O-3 levels increase with warmer temperatures, and summer PM2.5 may increase with wildfire smoke, dairy cows may serve as a useful sentinel species to evaluate subacute markers of inflammation and metabolic output and ambient pollution. Over two years, we assessed summertime O-3 and PM2.5 concentrations from local US EPA air quality monitors into an auto-regressive mixed model of the association between THI and daily milk production data and bulk tank somatic cell count (SCC). In unadjusted models, a 10 unit increase THI was associated with 28,700 cells/mL (95% CI: 17,700, 39,690) in-crease in SCC. After controlling for ambient air pollutants, THI was associated with a 14,500 SCC increase (95% CI: 3,400, 25,680), a 48% decrease in effect compared to the crude model. Further, in fully adjusted models, PM2.5 was associated with a 105,500 cells/mL (95% CI: 90,030, 121,050) increase in SCC. Similar results were found for milk production. Results were amplified when high PM2.5 days (95th percentile of observed values) associated with wildfire smoke were removed from the analyses. Our results support the hypothesis that PM2.5 confounds the relationships between THI and milk yield and somatic cell count. The results of this study can be used to inform strategies for intervention to mitigate these impacts at the dairy level and potentially contribute to a model where production animals can act as air quality sentinels.";"Dairy cattle; Epidemiology; Environment; Air pollution; Fine particulate matter; Ozone; LOW-BIRTH-WEIGHT; WILDFIRE SMOKE; CLINICAL MASTITIS; GAS-INDUSTRY; MORTALITY; OZONE; INFLAMMATION; ASSOCIATION; PARTICLES; TEMPERATURE";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000320321100003";"10.1007/s10995-012-1068-x";"Post-Disaster Reproductive Health Outcomes";"Zotti, ME; Williams, AM; Robertson, M; Horney, J; Hsia, J";"MATERNAL AND CHILD HEALTH JOURNAL";"2013";"17";"5";"783-796";"1092-7875";"We examined methodological issues in studies of disaster-related effects on reproductive health outcomes and fertility among women of reproductive age and infants in the United States (US). We conducted a systematic literature review of 1,635 articles and reports published in peer-reviewed journals or by the government from January 1981 through December 2010. We classified the studies using three exposure types: (1) physical exposure to toxicants; (2) psychological trauma; and (3) general exposure to disaster. Fifteen articles met our inclusion criteria concerning research focus and design. Overall studies pertained to eight different disasters, with most (n = 6) focused on the World Trade Center attack. Only one study examined pregnancy loss, i.e., occurrence of spontaneous abortions post-disaster. Most studies focused on associations between disaster and adverse birth outcomes, but two studies pertained only to post-disaster fertility while another two examined it in addition to adverse birth outcomes. In most studies disaster-affected populations were assumed to have experienced psychological trauma, but exposure to trauma was measured in only four studies. Furthermore, effects of both physical exposure to toxicants and psychological trauma on disaster-affected populations were examined in only one study. Effects on birth outcomes were not consistently demonstrated, and study methodologies varied widely. Even so, these studies suggest an association between disasters and reproductive health and highlight the need for further studies to clarify associations. We postulate that post-disaster surveillance among pregnant women could improve our understanding of effects of disaster on the reproductive health of US pregnant women.";"Disaster; Birth outcomes; Low birth weight; Preterm birth; Fertility; WORLD-TRADE-CENTER; BIRTH OUTCOMES; CENTER DISASTER; WOMEN; EFFICIENCY; EXPOSURE; WEIGHT; IMPACT; FLOOD; CITY";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000294825900032";"10.1007/s10995-010-0645-0";"Preterm Birth During an Extreme Weather Event in Qu,bec, Canada: A ""Natural Experiment""";"Auger, N; Kuehne, E; Goneau, M; Daniel, M";"MATERNAL AND CHILD HEALTH JOURNAL";"2011";"15";"7";"1088-1096";"1092-7875";"To clarify the relationship between preterm birth (PTB) and extreme weather events, we evaluated PTB during a January 1998 ice storm that had led to a provincial emergency in the middle of winter in the province of Qu,bec, Canada. Singleton live births for three periods (1993-1997, 1998, 1999-2003) were obtained (N = 855,320). PTB was defined as gestational age < 37 completed weeks. Births in the Triangle of Darkness, the area most strongly affect by the storm, were geocoded. Multivariate logistic regression was used to calculate the likelihood of PTB for the Triangle relative to metropolitan Montr,al, adjusting for maternal age, education, civil status, maternal birthplace, and previous deliveries. Associations for 1998 relative to other periods were evaluated. Short-term (January-February) and long-term (March-October) exposure periods were examined. The proportion PTB for 1998 January-February births in the Triangle (8.7%) was high compared with 1998 March-October births (6.0%) and with the corresponding proportions for 1993-1997 (6.2%) and 1999-2003 (6.9%). Covariate-adjusted odds of PTB for January-February 1998 were 27% higher for the Triangle relative to metropolitan Montr,al, though precision was low. Furthermore, adjusted odds were 28% higher for 1998 relative to 1999-2003, despite increasing rates of PTB over time. Odds were not elevated over a long-term exposure period. This study suggests a weak association between PTB and exposure to extreme weather for the two months following an ice storm, but not for later periods after the storm.";"Climate; Environment and public health; Premature birth; Stressful events; Stress, physiological; PRENATAL MATERNAL STRESS; CLIMATE-CHANGE; HURRICANE-KATRINA; PREGNANCY OUTCOMES; AIR-POLLUTION; UNITED-STATES; TIME-SERIES; ICE STORM; HEALTH; IMPACT";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000299660200006";"10.2190/HS.42.1.f";"AN UNEXPECTED MORTALITY INCREASE IN THE UNITED STATES FOLLOWS ARRIVAL OF THE RADIOACTIVE PLUME FROM FUKUSHIMA: IS THERE A CORRELATION?";"Mangano, JJ; Sherman, JD";"INTERNATIONAL JOURNAL OF HEALTH SERVICES";"2012";"42";"1";"47-64";"0020-7314";"The multiple nuclear meltdowns at the Fukushima plants beginning on March 11, 2011, are releasing large amounts of airborne radioactivity that has spread throughout Japan and to other nations; thus, studies of contamination and health hazards are merited. In the United States, Fukushima fallout arrived just six days after the earthquake, tsunami, and meltdowns. Some samples of radioactivity in precipitation, air, water, and milk, taken by the U.S. government, showed levels hundreds of times above normal; however, the small number of samples prohibits any credible analysis of temporal trends and spatial comparisons. U.S. health officials report weekly deaths by age in 122 cities, about 25 to 35 percent of the national total. Deaths rose 4.46 percent from 2010 to 2011 in the 14 weeks after the arrival of Japanese fallout, compared with a 2.34 percent increase in the prior 14 weeks. The number of infant deaths after Fukushima rose 1.80 percent, compared with a previous 8.37 percent decrease. Projecting these figures for the entire United States yields 13,983 total deaths and 822 infant deaths in excess of the expected. These preliminary data need to be followed up, especially in the light of similar preliminary U.S. mortality findings for the four months after Chernobyl fallout arrived in 1986, which approximated final figures.";"PERINATAL-MORTALITY; CHERNOBYL; RADIATION; FALLOUT";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000512477500013";"10.1016/j.ehb.2019.100815";"Growing in the womb: The effect of seismic activity on fetal growth";"Alvarez-Aranda, R; Chirkova, S; Romero, JG";"ECONOMICS & HUMAN BIOLOGY";"2020";"36";"";"";"1570-677X";"We study whether exposure to earthquake affects health at birth. A mother-fixed-effect model together with the spatiotemporal variation of earthquakes in Chile allow us to better estimate the impacts on birth outcomes. Our findings show that exposure to earthquakes affects fetal growth. Infants born to mothers exposed to earthquakes in the second trimester are 1.8% more likely to be large for gestational age (LGA), which is a large effect from a baseline of 7% of LGA newborns. The reported impact varies across mothers' socioeconomic status, with relatively poorer Chilean mothers being more vulnerable to earthquakes. A possible mechanism that explains these results could work through changes in the incidence of women with diabetes. We provide indirect evidence in this regard. Mothers with diabetes are more likely to have large-for-gestational-age babies. Exposure to earthquakes increases the incidence of diabetes among the affected population, with the observed impact on diabetes being relatively higher among women of lower socioeconomic status. (C) 2019 Elsevier B.V. All rights reserved.";"Maternal stress; Birth outcomes; Natural disasters; Mother-fixed-effects; POSTTRAUMATIC-STRESS-DISORDER; PRENATAL MATERNAL STRESS; BIRTH OUTCOMES EVIDENCE; FOR-GESTATIONAL-AGE; PRETERM DELIVERY; WEIGHT; PREGNANCY; EXPOSURE; VIOLENCE; HEALTH";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001632539700001";"10.1016/j.pce.2025.104192";"Extreme events and infant mortality: A mathematical modeling approach to understand climate-induced vulnerability in India";"Chaturvedi, A; Bhat, MY";"PHYSICS AND CHEMISTRY OF THE EARTH";"2026";"142";"";"";"1474-7065";"Extreme climate events have increased the frequency and intensity of environmental extremes, impacting children, particularly infants. To systematically investigate how infant mortality is temporally related to extreme climate events, we created a mathematical model to demonstrate the transitory nature of the relationships in India over the period 1990-2022, using the Autoregressive Distributed Lag (ARDL) method as an econometric approach with time series mathematical modeling. This method enables to estimate variables dynamic relationships in both the long and short run, and is ideal for addressing the complexity of extreme climatic event interactions. The empirical findings indicate that particulate matter (PM2.5), and increased frequency of natural disaster events have a significant positive relationship with higher infant mortality rates in both long and shortrun, as 1 % rise in disasters and PM2.5 levels results in 0.05 % and 0.12 % rise in infant mortality rates respectively in the long run. The increased occurrence of vector-borne diseases has revealed mixed results as rise in malaria by 1 % leads to rise in infant mortality rates by 0.21 % in the long-run, while dengue has a negative association in the long-run. The rise in temperature and carbon emissions demonstrated a negative link with the infant mortality rate in both long and short-run. This study highlights the need for climate-resilient health systems and the need for early warning systems to protect infant health amid increasing climate extremes.";"Extreme events; ARDL; Mathematical modeling; Elevated temperatures; Natural disasters; Air pollution; AMBIENT-TEMPERATURE; CASE-CROSSOVER; AIR-POLLUTION; IMPACT; COINTEGRATION; SHOCKS";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001446760900029";"10.1590/1806-9282.20241331";"The effects of an earthquake experienced during pregnancy and perinatal outcomes";"Özkan, A; Dissiz, M; Acar, Z; Mamuk, R";"REVISTA DA ASSOCIACAO MEDICA BRASILEIRA";"2025";"71";"1";"";"0104-4230";"OBJECTIVE: The aim of this study was to evaluate the effects of an earthquake experienced during pregnancy on maternal stress, depression, and perinatal outcomes.<br /> METHODS: This descriptive-comparative study was conducted between April and May 2023 in four state hospitals affiliated to the Ministry of Health with 82 mothers (affected bythe earthquake=41, not affected bythe earthquake=41) who gave birth. Data were obtained with the Personal Information Form, Edinburgh Postpartum Depression Scale, and Traumatic Stress Symptom Checklist.<br /> RESULTS: The mean age of the mothers who were earthquake affected in the study was 27.63 +/- 5.62. It was determined that earthquake-affected mothers gave birth prematurely and the birth weight of their infants was lower (p<0.05). Itwas determined that all of the earthquake-affected mothers experienced more stress accordingtothe Traumatic Stress Symptom Checklist scale cut-off score (>25) and 73.2% of them showed more depressive symptoms accordingtothe Edinburgh Postpartum Depression Scale cut-off score (>13) (p<0.05). Accordingto multivariate regression analysis, early gestational age and depressive symptoms were found to be risk factors for posttraumatic stress in mothers affected bythe earthquake (p<0.05).<br /> CONCLUSION: The study concluded that the earthquake-affected mothers showed depressive symptoms at least 6 weeks after giving birth, and all had increased levels of posttraumatic stress.";"Disasters; Earthquake; Perinatal care; Perinatal nursing; EAST JAPAN EARTHQUAKE; HEALTH; STRESS; IMPACT";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000257700400007";"10.1111/j.1651-2227.2008.00856.x";"Trends in childhood mortality from 1969 to 2004 in Finland";"Lantto, M; Renko, M; Uhari, M";"ACTA PAEDIATRICA";"2008";"97";"8";"1024-1029";"0803-5253";"Aim: The aim was to evaluate the trends in childhood mortality in Finland from 1969 to 2004. We especially wanted to find out whether the decline in mortality is continuous and whether there are still deaths that could be prevented. Methods: We analyzed mortality data obtained from the official cause of death statistics in Finland from 1969 to 2004. Annual mortality rates were calculated in proportion to those at risk of dying. Comparison of cause specific mortality rates was conducted for neonatal group and children aged 1 month to 15 years. Results: Annual neonatal mortality declined from 11.13 parts per thousand in 1969 to 2.46 parts per thousand in 2004. The leading causes of death were perinatal disorders and congenital malformations. Mortality among children aged 1 month to 15 years declined from 0.67 parts per thousand in 1969 to 0.23 parts per thousand in 2004, with accidents the leading cause of death, although congenital malformations, tumours and haematological diseases, and infectious diseases were significant causes as well. There was a notable peak in total mortality in 2004, as 44 Finnish children died in the Asian tsunami in December of that year. Conclusion: Childhood mortality in Finland has decreased significantly during recent decades. Prevention programmes should be directed towards reducing mortality from accidents by promoting traffic safety and ensuring a safer environment. Even though child mortality is very low in Finland at present, continued reductions can still be achieved.";"childhood mortality; Finland; neonatal mortality; INFANT-DEATH; SWEDEN; IMPACT; RISK";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001137684500001";"10.1016/j.ijdrr.2023.104188";"Storms and infant mortality in the Philippines";"Orderud, H";"INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION";"2024";"100";"";"";"2212-4209";"Storms are one of the most frequent natural hazards and are expected to become more extreme as climate change proceeds. This paper investigates storms classified as disasters and infant mortality in the Philippines. Data from the Philippine Demographic and Health Surveys from 2003, 2008, and 2017 are combined with data on storms from the Emergency Events Database (EM -DAT) and the Geocoded Disasters Dataset. Storms included in EM-DAT are disasters with human and economic impact on the population. The lagged and immediate impact of storms are considered by including disasters occurring from five years prior to birth to two months after birth. The data are analysed with linear probability models and mother fixed-effects. The results show limited or no association between storms and infant mortality, which reflects a positive overall development in the Philippines over recent years. Improvements in disaster management systems are likely to have made communities and households more resilient.";"Infant mortality; Child health; Storms; Disasters; The Philippines; CHILD-MORTALITY; NATURAL DISASTERS; HEALTH; HURRICANES; OUTCOMES; AID";"";"";"";"";"English";"JOUR";""
"wos";"WOS:000484297600005";"10.1017/S1049023X19004473";"Identifying Crucial Equipment and Skills Needed to Evacuate Critically Ill Infants During Disasters: Using Nursing Expertise to Guide Training Targets";"Gray, MM; Thomas, AA; Burns, B; Umoren, RA";"PREHOSPITAL AND DISASTER MEDICINE";"2019";"34";"4";"370-375";"1049-023X";"Introduction: Unexpected disasters, such as earthquakes or fires, require preparation to address knowledge gaps that may negatively affect vulnerable patients. Training programs can promote natural disaster readiness to respond and evacuate patients safely, but also require evidence-based information to guide learning objectives. Problem: There is limited evidence on what skills and bedside equipment are most important to include in disaster training and evacuation programs for critically ill infants. Methods: An expert panel was used to create a 13-item mastery checklist of skills for bedside registered nurses (RNs) required to successfully evacuate a critically ill infant. Expert nurses were surveyed, and the Angoff method was used to determine which of the mastery checklist skills a newly graduated nurse (ie, the ""minimally competent"" nurse) should be able to do. Participants then rated the importance of 26 commonly available pieces of bedside equipment for use in evacuating a hemodynamically unstable, intubated infant during a disaster. Results: Twenty-three emergency department (ED) and neonatal intensive care unit (NICU) charge RNs responded to the survey with a mean of 19 (SD = 9) years of experience and 30% reporting personal experience with evacuating patients. The skills list scores showed an emphasis on the newly graduated nurse having more complete mastery of skills surrounding thermoregulation, documentation, infection control, respiratory support, and monitoring. Skills for communication, decision making, and anticipating future needs were assessed as less likely for a new nurse to have mastered. On a scale of one (not important) to seven (critically important), the perceived necessity of equipment ranged from a low of 1.6 (breast pump) to a high of 6.9 (face mask). The individual intraclass correlation coefficient (ICC) of 0.55 showed moderate reliability between raters and the average team ICC of 0.97 showed excellent agreement as a group. Conclusion: Experts rated the ability to manage physiological issues, such as thermoregulation and respiratory support, as skills that every nurse should master. Disaster preparedness activities for nurses in training may benefit from checklists of essential equipment and skills to ensure all nurses can independently manage patients' physiologic needs when they enter the workforce. Advanced nursing training should include education on decision making, communication during emergencies, and anticipation of future issues to ensure that charge and resource nurses can support bedside nurses during evacuation events.";"disaster; hospital evacuation; infant; nursing training; NURSES; PREPAREDNESS";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001138784700001";"10.1016/j.semperi.2023.151842";"Impacts of climate change on food security and resulting perinatal health impacts";"Hadley, K; Talbott, J; Reddy, S; Wheat, S";"SEMINARS IN PERINATOLOGY";"2023";"47";"8";"";"0146-0005";"Climate change's impact on global food security is a pressing concern with profound consequences. Climate change disrupts the global food system through a number of mechanisms including extreme weather events, rising food prices, and compromised food quality. In this article, we explore the effect of climate change on food security and the resulting health impacts of poor nutrition on pregnant women and infants in the perinatal period. Inadequate nutrition during pregnancy raises the risk of vitamin deficiencies, obstetric complications, maternal mortality, and infant malnutrition. Climate change exacerbates these challenges and perpetuates intergenerational cycles of poor nutrition. Addressing these issues requires traditional approaches to combating the climate impacts on general food security as well as specific approaches to bridge the food security gender gap. Empowering women as key stakeholders is crucial for overcoming the complex barriers to food insecurity caused by climate change, as well as protecting the well-being of vulnerable populations during the perinatal period.";"Climate change; Food security; Pregnancy; Infant health; Prenancy outcomes; ATMOSPHERIC CARBON-DIOXIDE; NUTRITION; DEFICIENCY; HOUSEHOLDS; INFANTS; DROUGHT; GROWTH; FLOODS; WOMEN; WORLD";"";"";"";"";"English";"JOUR";""
"wos";"WOS:001629797800045";"10.1111/nicc.70195";"The Experiences of Neonatal Intensive Care Nurses in Emergency Response and Psychological Burdens During an Earthquake-A Qualitative Study";"Topal, S; Çaka, SY; Erdogan, B; Aytemiz, S";"NURSING IN CRITICAL CARE";"2025";"30";"6";"";"1362-1017";"Background Nurses working in intensive care units (ICUs) engage in an intense and demanding struggle to ensure the survival of newborns, who are among the most vulnerable populations during disasters. It is known that physical, logistical and technical resources are heavily utilised in the treatment and care processes within ICUs. However, our knowledge of how these resources are managed during and after disasters remains limited. Aim The aim of this study was to explore the experiences, challenges and decision-making mechanisms of nurses working in neonatal ICUs (NICUs) during an earthquake. Study Design This study employed a qualitative exploratory research design with a phenomenological approach. In-depth individual interviews were conducted using a semi-structured interview guide between January and April 2025. A total of 18 nurses who worked in the NICUs of two different hospitals during and after the 2023 Kahramanmara & scedil; earthquakes in Turkey were included in the study using criterion sampling. Data were analysed using inductive content analysis methods. The Max Qualitative Data Analysis (2020) software was used for data coding. Results As a result of the data analysis, three main themes and 13 sub-themes were identified. The themes were as follows: 'Emergency Response and Implementation Challenges', 'Strategies Developed for the Safety of Newborns' and 'Psychological and Emotional Burdens of Nurses'. In addition, the topics 'Insufficiency in Material Supply', 'Problems Arising from Inadequate Staffing' and 'Experience of Loss and Grief' were found to be mentioned more frequently than other codes. Conclusions The findings showed that nurses faced challenges stemming from multiple professional, organisational, environmental and educational factors during the early phase of the disaster. Participants' perspectives revealed a strong relationship between professional competence in first response, disaster preparedness, traumatic burden and burnout. Relevance to Clinical Practice Identifying the challenges experienced by vulnerable populations during disasters, integrating these groups into disaster management plans, developing guidelines, promoting professional knowledge exchange and regularly conducting hands-on disaster training are of great importance.";"disaster; disaster management; earthquake; neonatal intensive care; paediatric nursing; DISASTER";"";"";"";"";"English";"JOUR";""
